"","resolution_time","name","configuration"
"5752",0,"open-event","Random"
"5753",2,"open-event","Random"
"5754",80,"open-event","Random"
"5755",9,"open-event","Random"
"5756",2,"open-event","Random"
"5757",350,"open-event","Random"
"5758",0,"open-event","Random"
"5759",603,"open-event","Random"
"5760",59,"open-event","Random"
"5761",31,"open-event","Random"
"5762",70,"open-event","Random"
"5763",130,"open-event","Random"
"5764",6,"open-event","Random"
"5765",60,"open-event","Random"
"5766",1,"open-event","Random"
"5767",4,"open-event","Random"
"5768",68,"open-event","Random"
"5769",213,"open-event","Random"
"5770",0,"open-event","Random"
"5771",174,"open-event","Random"
"5772",1,"open-event","Random"
"5773",27,"open-event","Random"
"5774",9,"open-event","Random"
"5775",22,"open-event","Random"
"5776",17,"open-event","Random"
"5777",1042,"open-event","Random"
"5778",114,"open-event","Random"
"5779",21,"open-event","Random"
"5780",25,"Perfect","Random"
"5781",20,"Perfect","Random"
"5782",NA,"Perfect","Random"
"5783",25,"Perfect","Random"
"5784",NA,"Perfect","Random"
"5785",NA,"Perfect","Random"
"5786",155,"Perfect","Random"
"5787",27,"Perfect","Random"
"5788",NA,"Perfect","Random"
"5789",1205,"Perfect","Random"
"5790",287,"Perfect","Random"
"5791",0,"Perfect","Random"
"5792",1086,"Perfect","Random"
"5793",62,"Perfect","Random"
"5794",NA,"react-starter-kit","Random"
"5795",558,"react-starter-kit","Random"
"5796",5,"react-starter-kit","Random"
"5797",142,"react-starter-kit","Random"
"5798",17,"react-starter-kit","Random"
"5799",395,"react-starter-kit","Random"
"5800",480,"react-starter-kit","Random"
"5801",108,"react-starter-kit","Random"
"5802",4,"react-starter-kit","Random"
"5803",4613,"react-starter-kit","Random"
"5804",NA,"react-starter-kit","Random"
"5805",1,"react-starter-kit","Random"
"5806",12,"react-starter-kit","Random"
"5807",25,"react-starter-kit","Random"
"5808",2721,"react-starter-kit","Random"
"5809",2506,"react-starter-kit","Random"
"5810",2012,"react-starter-kit","Random"
"5811",70,"react-starter-kit","Random"
"5812",1078,"react-starter-kit","Random"
"5813",3,"react-starter-kit","Random"
"5814",20215,"react-starter-kit","Random"
"5815",47,"react-starter-kit","Random"
"5816",14,"react-starter-kit","Random"
"5817",NA,"react-starter-kit","Random"
"5818",NA,"react-starter-kit","Random"
"5819",1,"react-starter-kit","Random"
"5820",1,"react-starter-kit","Random"
"5821",3083,"react-starter-kit","Random"
"5822",27930,"react-starter-kit","Random"
"5823",NA,"react-starter-kit","Random"
"5824",8861,"react-starter-kit","Random"
"5825",12784,"react-starter-kit","Random"
"5826",174,"react-starter-kit","Random"
"5827",1100,"react-starter-kit","Random"
"5828",4,"react-starter-kit","Random"
"5829",0,"react-starter-kit","Random"
"5830",NA,"react-starter-kit","Random"
"5831",413,"react-starter-kit","Random"
"5832",93,"react-starter-kit","Random"
"5833",7817,"react-starter-kit","Random"
"5834",4208,"react-starter-kit","Random"
"5835",17,"react-starter-kit","Random"
"5836",7643,"react-starter-kit","Random"
"5837",781,"react-starter-kit","Random"
"5838",2,"react-starter-kit","Random"
"5839",4,"react-starter-kit","Random"
"5840",25,"react-starter-kit","Random"
"5841",NA,"react-starter-kit","Random"
"5842",125,"react-starter-kit","Random"
"5843",3,"react-starter-kit","Random"
"5844",88,"react-starter-kit","Random"
"5845",362,"react-starter-kit","Random"
"5846",NA,"react-starter-kit","Random"
"5847",115,"react-starter-kit","Random"
"5848",1226,"react-starter-kit","Random"
"5849",49,"react-starter-kit","Random"
"5850",NA,"react-starter-kit","Random"
"5851",8630,"react-starter-kit","Random"
"5852",0,"react-starter-kit","Random"
"5853",48,"react-starter-kit","Random"
"5854",0,"react-starter-kit","Random"
"5855",6426,"react-starter-kit","Random"
"5856",10763,"react-starter-kit","Random"
"5857",NA,"react-starter-kit","Random"
"5858",54,"react-starter-kit","Random"
"5859",18358,"react-starter-kit","Random"
"5860",NA,"react-starter-kit","Random"
"5861",NA,"react-starter-kit","Random"
"5862",0,"react-starter-kit","Random"
"5863",95,"react-starter-kit","Random"
"5864",29,"react-starter-kit","Random"
"5865",729,"react-starter-kit","Random"
"5866",38,"react-starter-kit","Random"
"5867",NA,"react-starter-kit","Random"
"5868",14,"react-starter-kit","Random"
"5869",210,"react-starter-kit","Random"
"5870",1,"react-starter-kit","Random"
"5871",29,"react-starter-kit","Random"
"5872",NA,"react-starter-kit","Random"
"5873",13,"react-starter-kit","Random"
"5874",509,"react-starter-kit","Random"
"5875",19,"react-starter-kit","Random"
"5876",0,"react-starter-kit","Random"
"5877",738,"react-starter-kit","Random"
"5878",12155,"react-starter-kit","Random"
"5879",NA,"react-starter-kit","Random"
"5880",3,"react-starter-kit","Random"
"5881",32,"react-starter-kit","Random"
"5882",29,"react-starter-kit","Random"
"5883",108,"react-starter-kit","Random"
"5884",1,"react-starter-kit","Random"
"5885",3,"react-starter-kit","Random"
"5886",NA,"react-starter-kit","Random"
"5887",NA,"react-starter-kit","Random"
"5888",1809,"react-starter-kit","Random"
"5889",421,"react-starter-kit","Random"
"5890",202,"react-starter-kit","Random"
"5891",25,"react-starter-kit","Random"
"5892",6,"react-starter-kit","Random"
"5893",2,"react-starter-kit","Random"
"5894",NA,"react-starter-kit","Random"
"5895",0,"react-starter-kit","Random"
"5896",90,"react-starter-kit","Random"
"5897",NA,"react-starter-kit","Random"
"5898",386,"react-starter-kit","Random"
"5899",NA,"react-starter-kit","Random"
"5900",NA,"react-starter-kit","Random"
"5901",257,"react-starter-kit","Random"
"5902",44,"react-starter-kit","Random"
"5903",261,"react-starter-kit","Random"
"5904",14039,"react-starter-kit","Random"
"5905",NA,"react-starter-kit","Random"
"5906",NA,"react-starter-kit","Random"
"5907",3,"react-starter-kit","Random"
"5908",3,"react-starter-kit","Random"
"5909",6,"react-starter-kit","Random"
"5910",0,"react-starter-kit","Random"
"5911",732,"react-starter-kit","Random"
"5912",22,"react-starter-kit","Random"
"5913",NA,"react-starter-kit","Random"
"5914",0,"react-starter-kit","Random"
"5915",16,"react-starter-kit","Random"
"5916",0,"react-starter-kit","Random"
"5917",45,"react-starter-kit","Random"
"5918",152,"react-starter-kit","Random"
"5919",NA,"react-starter-kit","Random"
"5920",37,"react-starter-kit","Random"
"5921",50,"react-starter-kit","Random"
"5922",2,"react-starter-kit","Random"
"5923",1,"react-starter-kit","Random"
"5924",12482,"react-starter-kit","Random"
"5925",15,"react-starter-kit","Random"
"5926",19,"react-starter-kit","Random"
"5927",NA,"react-starter-kit","Random"
"5928",5141,"react-starter-kit","Random"
"5929",NA,"react-starter-kit","Random"
"5930",NA,"react-starter-kit","Random"
"5931",6,"react-starter-kit","Random"
"5932",332,"react-starter-kit","Random"
"5933",NA,"react-starter-kit","Random"
"5934",22,"react-starter-kit","Random"
"5935",24,"scala","Random"
"5936",291,"scala","Random"
"5937",2414,"scala","Random"
"5938",36,"scala","Random"
"5939",1,"scala","Random"
"5940",21,"scala","Random"
"5941",1044,"scala","Random"
"5942",61,"scala","Random"
"5943",132,"scala","Random"
"5944",972,"scala","Random"
"5945",1319,"scala","Random"
"5946",7,"scala","Random"
"5947",161,"scala","Random"
"5948",119,"scala","Random"
"5949",11,"scala","Random"
"5950",409,"scala","Random"
"5951",1,"scala","Random"
"5952",649,"scala","Random"
"5953",440,"scala","Random"
"5954",101,"scala","Random"
"5955",23,"scala","Random"
"5956",0,"scala","Random"
"5957",35,"scala","Random"
"5958",2954,"scala","Random"
"5959",8,"scala","Random"
"5960",8,"scala","Random"
"5961",3,"scala","Random"
"5962",2,"scala","Random"
"5963",4,"scala","Random"
"5964",73,"scala","Random"
"5965",293,"scala","Random"
"5966",117,"scala","Random"
"5967",95,"scala","Random"
"5968",100,"scala","Random"
"5969",66,"scala","Random"
"5970",58,"scala","Random"
"5971",1277,"scala","Random"
"5972",88,"scala","Random"
"5973",231,"scala","Random"
"5974",244,"scala","Random"
"5975",263,"scala","Random"
"5976",113,"scala","Random"
"5977",405,"scala","Random"
"5978",1,"scala","Random"
"5979",65,"scala","Random"
"5980",44,"scala","Random"
"5981",13,"scala","Random"
"5982",420,"scala","Random"
"5983",7,"scala","Random"
"5984",4,"scala","Random"
"5985",11,"scala","Random"
"5986",2489,"scala","Random"
"5987",254,"scala","Random"
"5988",8,"scala","Random"
"5989",6,"scala","Random"
"5990",734,"scala","Random"
"5991",22,"scala","Random"
"5992",23,"scala","Random"
"5993",251,"scala","Random"
"5994",143,"scala","Random"
"5995",815,"scala","Random"
"5996",619,"scala","Random"
"5997",0,"scala","Random"
"5998",68,"scala","Random"
"5999",27,"scala","Random"
"6000",4,"scala","Random"
"6001",116,"scala","Random"
"6002",240,"scala","Random"
"6003",169,"scala","Random"
"6004",52,"scala","Random"
"6005",22,"scala","Random"
"6006",866,"scala","Random"
"6007",65,"scala","Random"
"6008",2,"scala","Random"
"6009",0,"scala","Random"
"6010",0,"scala","Random"
"6011",6,"scala","Random"
"6012",5,"scala","Random"
"6013",77,"scala","Random"
"6014",162,"scala","Random"
"6015",2,"scala","Random"
"6016",594,"scala","Random"
"6017",2,"scala","Random"
"6018",194,"scala","Random"
"6019",64,"scala","Random"
"6020",23,"scala","Random"
"6021",69,"scala","Random"
"6022",314,"scala","Random"
"6023",485,"scala","Random"
"6024",29,"scala","Random"
"6025",221,"scala","Random"
"6026",348,"scala","Random"
"6027",3889,"scala","Random"
"6028",1,"scala","Random"
"6029",377,"scala","Random"
"6030",4990,"scala","Random"
"6031",173,"scala","Random"
"6032",149,"scala","Random"
"6033",100,"scala","Random"
"6034",24,"scala","Random"
"6035",60,"scala","Random"
"6036",1913,"scala","Random"
"6037",312,"scala","Random"
"6038",487,"scala","Random"
"6039",60,"scala","Random"
"6040",62,"scala","Random"
"6041",531,"scala","Random"
"6042",152,"scala","Random"
"6043",7,"scala","Random"
"6044",1,"scala","Random"
"6045",46,"scala","Random"
"6046",476,"scala","Random"
"6047",45,"scala","Random"
"6048",229,"scala","Random"
"6049",35,"scala","Random"
"6050",65,"scala","Random"
"6051",44,"scala","Random"
"6052",56,"scala","Random"
"6053",424,"scala","Random"
"6054",114,"scala","Random"
"6055",18,"scala","Random"
"6056",143,"scala","Random"
"6057",1297,"scala","Random"
"6058",60,"scala","Random"
"6059",2,"scala","Random"
"6060",49,"scala","Random"
"6061",115,"scala","Random"
"6062",81,"scala","Random"
"6063",30,"scala","Random"
"6064",13,"scala","Random"
"6065",505,"scala","Random"
"6066",125,"scala","Random"
"6067",339,"scala","Random"
"6068",1409,"scala","Random"
"6069",67,"scala","Random"
"6070",4,"scala","Random"
"6071",262,"scala","Random"
"6072",179,"scala","Random"
"6073",7,"scala","Random"
"6074",8,"scala","Random"
"6075",626,"scala","Random"
"6076",360,"scala","Random"
"6077",15,"scala","Random"
"6078",2,"scala","Random"
"6079",123,"scala","Random"
"6080",51,"scala","Random"
"6081",528,"scala","Random"
"6082",1117,"scala","Random"
"6083",1318,"scala","Random"
"6084",104,"scala","Random"
"6085",176,"scala","Random"
"6086",18,"scala","Random"
"6087",208,"scala","Random"
"6088",100,"scala","Random"
"6089",10,"scala","Random"
"6090",2,"scala","Random"
"6091",48,"scala","Random"
"6092",0,"scala","Random"
"6093",495,"scala","Random"
"6094",144,"scala","Random"
"6095",54,"scala","Random"
"6096",12,"scala","Random"
"6097",52,"scala","Random"
"6098",3,"scala","Random"
"6099",14,"scala","Random"
"6100",1,"scala","Random"
"6101",9,"scala","Random"
"6102",6,"scala","Random"
"6103",2,"scala","Random"
"6104",47,"scala","Random"
"6105",0,"scala","Random"
"6106",653,"scala","Random"
"6107",39,"scala","Random"
"6108",1619,"scala","Random"
"6109",1,"scala","Random"
"6110",3,"scala","Random"
"6111",438,"scala","Random"
"6112",656,"scala","Random"
"6113",NA,"scala","Random"
"6114",5,"scala","Random"
"6115",163,"scala","Random"
"6116",92,"scala","Random"
"6117",263,"scala","Random"
"6118",599,"scala","Random"
"6119",101,"scala","Random"
"6120",6,"scala","Random"
"6121",141,"scala","Random"
"6122",33,"scala","Random"
"6123",20,"scala","Random"
"6124",386,"scala","Random"
"6125",52,"scala","Random"
"6126",84,"scala","Random"
"6127",12,"scala","Random"
"6128",77,"scala","Random"
"6129",531,"scala","Random"
"6130",99,"scala","Random"
"6131",2,"scala","Random"
"6132",250,"scala","Random"
"6133",661,"scala","Random"
"6134",18,"scala","Random"
"6135",811,"scala","Random"
"6136",100,"scala","Random"
"6137",69,"scala","Random"
"6138",1157,"scala","Random"
"6139",296,"scala","Random"
"6140",615,"scala","Random"
"6141",21,"scala","Random"
"6142",2,"scala","Random"
"6143",6,"scala","Random"
"6144",85,"scala","Random"
"6145",35,"scala","Random"
"6146",0,"scala","Random"
"6147",89,"scala","Random"
"6148",0,"scala","Random"
"6149",0,"scala","Random"
"6150",60,"scala","Random"
"6151",18,"scala","Random"
"6152",7,"scala","Random"
"6153",NA,"scala","Random"
"6154",48,"scala","Random"
"6155",0,"scala","Random"
"6156",436,"scala","Random"
"6157",0,"scala","Random"
"6158",2,"scala","Random"
"6159",0,"scala","Random"
"6160",93,"scala","Random"
"6161",784,"scala","Random"
"6162",126,"scala","Random"
"6163",1,"scala","Random"
"6164",52,"scala","Random"
"6165",8,"scala","Random"
"6166",5,"scala","Random"
"6167",173,"scala","Random"
"6168",65,"scala","Random"
"6169",1,"scala","Random"
"6170",0,"scala","Random"
"6171",19,"scala","Random"
"6172",0,"scala","Random"
"6173",12108,"scala","Random"
"6174",160,"scala","Random"
"6175",64,"scala","Random"
"6176",22,"scala","Random"
"6177",65,"scala","Random"
"6178",26,"scala","Random"
"6179",8,"scala","Random"
"6180",2765,"scala","Random"
"6181",1,"scala","Random"
"6182",1039,"scala","Random"
"6183",NA,"scala","Random"
"6184",1,"scala","Random"
"6185",169,"scala","Random"
"6186",20,"scala","Random"
"6187",0,"scala","Random"
"6188",1,"scala","Random"
"6189",16,"scala","Random"
"6190",5581,"scala","Random"
"6191",2,"scala","Random"
"6192",2518,"scala","Random"
"6193",1,"scala","Random"
"6194",22,"scala","Random"
"6195",12,"scala","Random"
"6196",0,"scala","Random"
"6197",NA,"scala","Random"
"6198",3,"scala","Random"
"6199",0,"scala","Random"
"6200",38,"scala","Random"
"6201",234,"scala","Random"
"6202",7,"scala","Random"
"6203",4,"shuup","Random"
"6204",464,"shuup","Random"
"6205",182,"shuup","Random"
"6206",13,"shuup","Random"
"6207",236,"shuup","Random"
"6208",21,"shuup","Random"
"6209",NA,"shuup","Random"
"6210",0,"shuup","Random"
"6211",1,"shuup","Random"
"6212",19,"shuup","Random"
"6213",NA,"shuup","Random"
"6214",15,"shuup","Random"
"6215",99,"shuup","Random"
"6216",70,"shuup","Random"
"6217",171,"shuup","Random"
"6218",96,"shuup","Random"
"6219",14,"shuup","Random"
"6220",11878,"shuup","Random"
"6221",0,"shuup","Random"
"6222",NA,"shuup","Random"
"6223",42,"shuup","Random"
"6224",1,"shuup","Random"
"6225",28,"shuup","Random"
"6226",10,"TypeScript","Random"
"6227",6429,"TypeScript","Random"
"6228",NA,"TypeScript","Random"
"6229",22,"TypeScript","Random"
"6230",1,"TypeScript","Random"
"6231",NA,"TypeScript","Random"
"6232",2503,"TypeScript","Random"
"6233",1,"TypeScript","Random"
"6234",NA,"TypeScript","Random"
"6235",3505,"TypeScript","Random"
"6236",315,"TypeScript","Random"
"6237",121,"TypeScript","Random"
"6238",NA,"TypeScript","Random"
"6239",4014,"TypeScript","Random"
"6240",1084,"TypeScript","Random"
"6241",22,"TypeScript","Random"
"6242",2,"TypeScript","Random"
"6243",1326,"TypeScript","Random"
"6244",130,"TypeScript","Random"
"6245",339,"TypeScript","Random"
"6246",5119,"TypeScript","Random"
"6247",4,"TypeScript","Random"
"6248",NA,"TypeScript","Random"
"6249",698,"TypeScript","Random"
"6250",0,"TypeScript","Random"
"6251",1,"TypeScript","Random"
"6252",114,"TypeScript","Random"
"6253",380,"TypeScript","Random"
"6254",23025,"TypeScript","Random"
"6255",4440,"TypeScript","Random"
"6256",1,"TypeScript","Random"
"6257",NA,"TypeScript","Random"
"6258",1,"TypeScript","Random"
"6259",297,"TypeScript","Random"
"6260",NA,"TypeScript","Random"
"6261",16,"TypeScript","Random"
"6262",6884,"TypeScript","Random"
"6263",8,"TypeScript","Random"
"6264",216,"TypeScript","Random"
"6265",0,"TypeScript","Random"
"6266",3,"TypeScript","Random"
"6267",15931,"TypeScript","Random"
"6268",NA,"TypeScript","Random"
"6269",8,"TypeScript","Random"
"6270",13,"TypeScript","Random"
"6271",302,"TypeScript","Random"
"6272",117,"TypeScript","Random"
"6273",2171,"TypeScript","Random"
"6274",1192,"TypeScript","Random"
"6275",NA,"TypeScript","Random"
"6276",184,"TypeScript","Random"
"6277",0,"TypeScript","Random"
"6278",121,"TypeScript","Random"
"6279",16,"TypeScript","Random"
"6280",3,"TypeScript","Random"
"6281",5415,"TypeScript","Random"
"6282",146,"TypeScript","Random"
"6283",587,"TypeScript","Random"
"6284",153,"TypeScript","Random"
"6285",13,"TypeScript","Random"
"6286",141,"TypeScript","Random"
"6287",13,"TypeScript","Random"
"6288",84,"TypeScript","Random"
"6289",27,"TypeScript","Random"
"6290",3105,"TypeScript","Random"
"6291",78,"TypeScript","Random"
"6292",193,"TypeScript","Random"
"6293",5,"TypeScript","Random"
"6294",51,"TypeScript","Random"
"6295",2,"TypeScript","Random"
"6296",18,"TypeScript","Random"
"6297",985,"TypeScript","Random"
"6298",66,"TypeScript","Random"
"6299",NA,"TypeScript","Random"
"6300",NA,"TypeScript","Random"
"6301",1232,"TypeScript","Random"
"6302",117,"TypeScript","Random"
"6303",162,"TypeScript","Random"
"6304",262,"TypeScript","Random"
"6305",1,"TypeScript","Random"
"6306",1205,"TypeScript","Random"
"6307",3,"TypeScript","Random"
"6308",4390,"TypeScript","Random"
"6309",3029,"TypeScript","Random"
"6310",405,"TypeScript","Random"
"6311",3,"TypeScript","Random"
"6312",0,"TypeScript","Random"
"6313",2,"TypeScript","Random"
"6314",71,"TypeScript","Random"
"6315",1,"TypeScript","Random"
"6316",3133,"TypeScript","Random"
"6317",9833,"TypeScript","Random"
"6318",22,"TypeScript","Random"
"6319",0,"TypeScript","Random"
"6320",27,"TypeScript","Random"
"6321",26,"TypeScript","Random"
"6322",1557,"TypeScript","Random"
"6323",NA,"TypeScript","Random"
"6324",1147,"TypeScript","Random"
"6325",473,"TypeScript","Random"
"6326",0,"TypeScript","Random"
"6327",355,"TypeScript","Random"
"6328",NA,"TypeScript","Random"
"6329",91,"TypeScript","Random"
"6330",220,"TypeScript","Random"
"6331",2,"TypeScript","Random"
"6332",95,"TypeScript","Random"
"6333",1,"TypeScript","Random"
"6334",2270,"TypeScript","Random"
"6335",1151,"TypeScript","Random"
"6336",3983,"TypeScript","Random"
"6337",NA,"TypeScript","Random"
"6338",NA,"TypeScript","Random"
"6339",123,"TypeScript","Random"
"6340",1872,"TypeScript","Random"
"6341",11338,"TypeScript","Random"
