issuenumber,restime,commentcount,author_association,assigneeid,milestone,room,config
1488,2183,5,NONE,NA,NO,webdriver,Gitter
1515,27,2,CONTRIBUTOR,NA,NO,webdriver,Gitter
1528,1821,5,MEMBER,NA,NO,webdriver,Gitter
1545,29,7,CONTRIBUTOR,NA,NO,webdriver,Gitter
1547,520,3,NONE,NA,YES,webdriver,Gitter
1548,6,4,NONE,NA,NO,webdriver,Gitter
1549,1232,14,CONTRIBUTOR,NA,NO,webdriver,Gitter
1552,9,9,NONE,NA,NO,webdriver,Gitter
1553,1,23,NONE,NA,NO,webdriver,Gitter
1565,65,8,NONE,NA,NO,webdriver,Gitter
1573,179,2,NONE,NA,NO,webdriver,Gitter
1582,2,1,NONE,NA,NO,webdriver,Gitter
1596,0,14,NONE,NA,NO,webdriver,Gitter
1625,8,6,NONE,NA,NO,webdriver,Gitter
1641,1,3,NONE,NA,NO,webdriver,Gitter
1643,20980,11,CONTRIBUTOR,NA,YES,webdriver,Gitter
1645,0,1,NONE,NA,NO,webdriver,Gitter
1653,9206,3,CONTRIBUTOR,NA,YES,webdriver,Gitter
1658,0,2,NONE,NA,NO,webdriver,Gitter
1672,162,6,NONE,NA,YES,webdriver,Gitter
1674,0,12,NONE,NA,NO,webdriver,Gitter
1683,949,9,NONE,NA,YES,webdriver,Gitter
1686,4152,3,NONE,NA,YES,webdriver,Gitter
1687,0,6,CONTRIBUTOR,NA,NO,webdriver,Gitter
1690,208,5,NONE,NA,NO,webdriver,Gitter
1695,15673,18,NONE,NA,YES,webdriver,Gitter
1712,14,2,NONE,NA,NO,webdriver,Gitter
1720,268,10,NONE,NA,NO,webdriver,Gitter
1739,11976,4,MEMBER,NA,YES,webdriver,Gitter
1747,5,1,CONTRIBUTOR,NA,NO,webdriver,Gitter
1758,19212,3,NONE,NA,YES,webdriver,Gitter
1774,2,1,NONE,NA,NO,webdriver,Gitter
1778,41,3,MEMBER,NA,NO,webdriver,Gitter
1779,1,1,NONE,NA,NO,webdriver,Gitter
1787,1,1,CONTRIBUTOR,NA,NO,webdriver,Gitter
1791,12,8,NONE,NA,NO,webdriver,Gitter
1794,4,4,CONTRIBUTOR,NA,NO,webdriver,Gitter
1795,18174,4,NONE,731337,YES,webdriver,Gitter
1796,14612,17,NONE,NA,YES,webdriver,Gitter
1803,0,13,NONE,NA,NO,webdriver,Gitter
1806,1413,7,NONE,NA,NO,webdriver,Gitter
1811,158,10,CONTRIBUTOR,NA,NO,webdriver,Gitter
1815,5,2,NONE,NA,NO,webdriver,Gitter
1820,8,2,NONE,NA,NO,webdriver,Gitter
1835,10,7,NONE,NA,NO,webdriver,Gitter
1841,13842,15,MEMBER,731337,YES,webdriver,Gitter
1842,196,1,CONTRIBUTOR,NA,NO,webdriver,Gitter
1849,0,1,NONE,NA,NO,webdriver,Gitter
1855,730,3,CONTRIBUTOR,NA,NO,webdriver,Gitter
1870,1,1,NONE,NA,NO,webdriver,Gitter
1879,6833,2,CONTRIBUTOR,NA,YES,webdriver,Gitter
1886,442,9,NONE,NA,NO,webdriver,Gitter
1893,559,11,CONTRIBUTOR,NA,NO,webdriver,Gitter
1896,22,5,NONE,NA,NO,webdriver,Gitter
1912,0,1,NONE,NA,NO,webdriver,Gitter
1913,0,1,NONE,NA,NO,webdriver,Gitter
1921,4245,1,MEMBER,NA,NO,webdriver,Gitter
1922,9515,5,NONE,NA,NO,webdriver,Gitter
1928,7,15,NONE,NA,NO,webdriver,Gitter
1933,895,8,CONTRIBUTOR,NA,NO,webdriver,Gitter
1935,53,1,CONTRIBUTOR,NA,NO,webdriver,Gitter
1937,5,4,NONE,NA,NO,webdriver,Gitter
1946,981,7,CONTRIBUTOR,NA,NO,webdriver,Gitter
1955,67,1,NONE,NA,NO,webdriver,Gitter
1958,506,1,NONE,NA,YES,webdriver,Gitter
1962,7986,3,NONE,NA,YES,webdriver,Gitter
1978,191,11,MEMBER,NA,NO,webdriver,Gitter
1992,0,2,NONE,NA,NO,webdriver,Gitter
1993,1,4,MEMBER,NA,NO,webdriver,Gitter
2024,0,0,CONTRIBUTOR,NA,NO,webdriver,Gitter
2027,1,2,NONE,NA,NO,webdriver,Gitter
2038,11511,5,NONE,NA,YES,webdriver,Gitter
2042,1,2,NONE,NA,NO,webdriver,Gitter
2043,2621,21,MEMBER,NA,NO,webdriver,Gitter
2047,0,2,NONE,NA,NO,webdriver,Gitter
2048,11436,13,NONE,NA,YES,webdriver,Gitter
2052,18771,26,MEMBER,731337,YES,webdriver,Gitter
2057,1164,3,CONTRIBUTOR,NA,NO,webdriver,Gitter
2060,0,0,MEMBER,NA,NO,webdriver,Gitter
2066,1,1,NONE,NA,NO,webdriver,Gitter
2067,1,12,CONTRIBUTOR,NA,NO,webdriver,Gitter
2076,2,22,NONE,NA,NO,webdriver,Gitter
2082,0,10,NONE,NA,NO,webdriver,Gitter
2114,1,1,NONE,NA,NO,webdriver,Gitter
2124,0,1,NONE,NA,NO,webdriver,Gitter
2128,1805,17,NONE,NA,NO,webdriver,Gitter
2138,1689,5,NONE,NA,NO,webdriver,Gitter
2140,0,27,NONE,NA,NO,webdriver,Gitter
2142,1033,3,CONTRIBUTOR,NA,NO,webdriver,Gitter
2150,10390,7,CONTRIBUTOR,NA,NO,webdriver,Gitter
2155,0,2,CONTRIBUTOR,NA,NO,webdriver,Gitter
2158,1,2,NONE,NA,NO,webdriver,Gitter
2159,11788,4,CONTRIBUTOR,NA,NO,webdriver,Gitter
2167,10033,4,CONTRIBUTOR,NA,YES,webdriver,Gitter
2173,44,9,NONE,NA,NO,webdriver,Gitter
2175,21,1,CONTRIBUTOR,NA,NO,webdriver,Gitter
2182,0,3,NONE,NA,NO,webdriver,Gitter
2185,9911,11,NONE,NA,YES,webdriver,Gitter
2190,1,7,NONE,NA,NO,webdriver,Gitter
2201,0,2,NONE,NA,NO,webdriver,Gitter
2206,6,1,NONE,NA,NO,webdriver,Gitter
2208,6315,3,NONE,NA,YES,webdriver,Gitter
2212,0,2,NONE,NA,NO,webdriver,Gitter
2226,9237,8,NONE,NA,YES,webdriver,Gitter
2234,1,3,NONE,NA,NO,webdriver,Gitter
2239,18,2,NONE,NA,NO,webdriver,Gitter
2240,0,1,NONE,NA,NO,webdriver,Gitter
2241,19,6,NONE,NA,NO,webdriver,Gitter
2252,4,9,CONTRIBUTOR,NA,NO,webdriver,Gitter
2262,7,18,NONE,NA,NO,webdriver,Gitter
2265,0,1,MEMBER,NA,NO,webdriver,Gitter
2275,25,1,CONTRIBUTOR,NA,NO,webdriver,Gitter
2293,1319,3,NONE,NA,YES,webdriver,Gitter
2298,0,4,NONE,NA,NO,webdriver,Gitter
2299,0,4,NONE,NA,NO,webdriver,Gitter
2311,66,2,NONE,NA,NO,webdriver,Gitter
2314,1,1,NONE,NA,NO,webdriver,Gitter
2320,12200,2,NONE,NA,YES,webdriver,Gitter
2342,0,1,MEMBER,NA,NO,webdriver,Gitter
2357,11680,5,CONTRIBUTOR,NA,NO,webdriver,Gitter
2370,364,5,NONE,NA,YES,webdriver,Gitter
2387,1,2,NONE,NA,NO,webdriver,Gitter
2392,2,3,CONTRIBUTOR,NA,NO,webdriver,Gitter
2397,50,3,CONTRIBUTOR,NA,NO,webdriver,Gitter
2401,3,14,CONTRIBUTOR,NA,NO,webdriver,Gitter
2403,7605,30,MEMBER,NA,NO,webdriver,Gitter
2406,12307,30,MEMBER,NA,YES,webdriver,Gitter
2413,19,4,NONE,NA,NO,webdriver,Gitter
2415,2350,10,NONE,NA,NO,webdriver,Gitter
2421,6914,2,MEMBER,NA,YES,webdriver,Gitter
2432,62,6,CONTRIBUTOR,NA,NO,webdriver,Gitter
2450,79,6,NONE,NA,NO,webdriver,Gitter
2456,6647,10,CONTRIBUTOR,NA,NO,webdriver,Gitter
2458,9,4,NONE,NA,NO,webdriver,Gitter
2468,0,1,CONTRIBUTOR,NA,NO,webdriver,Gitter
2470,0,1,NONE,NA,NO,webdriver,Gitter
2478,1,16,NONE,NA,NO,webdriver,Gitter
2482,0,4,NONE,NA,NO,webdriver,Gitter
2483,27,8,NONE,NA,NO,webdriver,Gitter
2484,10691,12,CONTRIBUTOR,NA,NO,webdriver,Gitter
2487,8,1,NONE,NA,NO,webdriver,Gitter
2494,916,11,CONTRIBUTOR,NA,NO,webdriver,Gitter
2495,18,1,NONE,NA,NO,webdriver,Gitter
2497,794,9,MEMBER,NA,NO,webdriver,Gitter
2502,9728,29,CONTRIBUTOR,NA,NO,webdriver,Gitter
2506,6214,1,CONTRIBUTOR,NA,NO,webdriver,Gitter
2508,6128,4,NONE,NA,NO,webdriver,Gitter
2510,7750,7,CONTRIBUTOR,NA,NO,webdriver,Gitter
2513,6061,3,CONTRIBUTOR,NA,NO,webdriver,Gitter
2518,509,4,CONTRIBUTOR,NA,NO,webdriver,Gitter
2521,501,8,NONE,NA,NO,webdriver,Gitter
2522,3,0,MEMBER,NA,NO,webdriver,Gitter
2528,1,2,NONE,NA,NO,webdriver,Gitter
2529,9390,8,NONE,NA,NO,webdriver,Gitter
2531,213,9,NONE,NA,NO,webdriver,Gitter
2545,16,4,NONE,NA,NO,webdriver,Gitter
2551,6911,20,CONTRIBUTOR,NA,NO,webdriver,Gitter
2554,5250,2,CONTRIBUTOR,NA,NO,webdriver,Gitter
2556,5229,27,CONTRIBUTOR,NA,NO,webdriver,Gitter
2558,5204,4,NONE,NA,NO,webdriver,Gitter
2567,1,2,CONTRIBUTOR,NA,NO,webdriver,Gitter
2571,5063,24,NONE,NA,NO,webdriver,Gitter
2582,2,1,CONTRIBUTOR,NA,NO,webdriver,Gitter
2592,0,1,NONE,NA,NO,webdriver,Gitter
2596,6245,3,NONE,NA,NO,webdriver,Gitter
2624,3002,30,CONTRIBUTOR,NA,NO,webdriver,Gitter
2631,10,30,NONE,NA,NO,webdriver,Gitter
2632,0,1,NONE,NA,NO,webdriver,Gitter
2638,1411,1,CONTRIBUTOR,NA,NO,webdriver,Gitter
2657,582,5,CONTRIBUTOR,NA,NO,webdriver,Gitter
2667,1,1,NONE,NA,NO,webdriver,Gitter
2672,7537,1,NONE,NA,NO,webdriver,Gitter
2680,3,4,NONE,NA,NO,webdriver,Gitter
2690,4853,2,NONE,NA,NO,webdriver,Gitter
2700,1,1,NONE,NA,NO,webdriver,Gitter
2718,329,15,NONE,NA,NO,webdriver,Gitter
2722,0,9,NONE,NA,NO,webdriver,Gitter
2728,34,2,NONE,NA,NO,webdriver,Gitter
2735,2396,6,CONTRIBUTOR,NA,NO,webdriver,Gitter
2745,2337,7,NONE,NA,NO,webdriver,Gitter
2753,3815,30,NONE,NA,NO,webdriver,Gitter
2767,2461,11,NONE,NA,NO,webdriver,Gitter
2780,3158,10,NONE,NA,NO,webdriver,Gitter
2782,15,1,NONE,NA,NO,webdriver,Gitter
2791,4,2,NONE,NA,NO,webdriver,Gitter
2825,7128,13,NONE,NA,NO,webdriver,Gitter
2832,0,1,NONE,NA,NO,webdriver,Gitter
2833,237,1,CONTRIBUTOR,NA,NO,webdriver,Gitter
2858,4476,20,MEMBER,3377303,NO,webdriver,Gitter
2862,3148,24,MEMBER,731337,NO,webdriver,Gitter
2872,5819,30,MEMBER,1300981,NO,webdriver,Gitter
2874,2928,5,MEMBER,731337,NO,webdriver,Gitter
2918,95,1,MEMBER,NA,NO,webdriver,Gitter
2942,1,1,NONE,NA,NO,webdriver,Gitter
2962,3821,13,NONE,4043890,NO,webdriver,Gitter
2964,2,3,NONE,NA,NO,webdriver,Gitter
2979,2,21,NONE,NA,NO,webdriver,Gitter
2987,1,4,NONE,NA,NO,webdriver,Gitter
2990,1,1,NONE,NA,NO,webdriver,Gitter
2994,2,4,NONE,NA,NO,webdriver,Gitter
3005,171,4,NONE,NA,NO,webdriver,Gitter
3006,0,0,MEMBER,NA,NO,webdriver,Gitter
3034,2,1,NONE,NA,NO,webdriver,Gitter
3041,0,2,NONE,NA,NO,webdriver,Gitter
3046,48,0,NONE,NA,NO,webdriver,Gitter
3069,264,12,CONTRIBUTOR,731337,NO,webdriver,Gitter
3075,185,5,NONE,NA,NO,webdriver,Gitter
3084,7422,21,NONE,NA,NO,webdriver,Gitter
3100,2,1,NONE,NA,NO,webdriver,Gitter
3147,NA,0,MEMBER,NA,NO,webdriver,Gitter
3163,1,2,MEMBER,731337,NO,webdriver,Gitter
3170,13,1,NONE,NA,NO,webdriver,Gitter
3177,72,15,CONTRIBUTOR,NA,NO,webdriver,Gitter
3179,69,1,MEMBER,731337,NO,webdriver,Gitter
3182,218,12,CONTRIBUTOR,NA,NO,webdriver,Gitter
3187,29,1,NONE,NA,NO,webdriver,Gitter
3191,463,20,NONE,NA,NO,webdriver,Gitter
3195,9,1,MEMBER,NA,NO,webdriver,Gitter
3196,0,16,NONE,NA,NO,webdriver,Gitter
3209,275,3,NONE,NA,NO,webdriver,Gitter
3211,2,5,MEMBER,NA,NO,webdriver,Gitter
3213,71,0,NONE,NA,NO,webdriver,Gitter
3223,8,6,NONE,NA,NO,webdriver,Gitter
3224,25,3,NONE,NA,NO,webdriver,Gitter
3228,6,3,NONE,NA,NO,webdriver,Gitter
3234,1,1,MEMBER,NA,NO,webdriver,Gitter
3249,12,3,CONTRIBUTOR,NA,NO,webdriver,Gitter
3265,0,2,NONE,NA,NO,webdriver,Gitter
3270,0,3,NONE,NA,NO,webdriver,Gitter
3273,1,1,MEMBER,NA,NO,webdriver,Gitter
3275,0,5,MEMBER,NA,NO,webdriver,Gitter
3282,47,14,NONE,NA,NO,webdriver,Gitter
3284,1,2,CONTRIBUTOR,NA,NO,webdriver,Gitter
3288,148,6,CONTRIBUTOR,NA,NO,webdriver,Gitter
3297,1340,2,MEMBER,NA,NO,webdriver,Gitter
3309,5,2,CONTRIBUTOR,NA,NO,webdriver,Gitter
3315,6,1,CONTRIBUTOR,NA,NO,webdriver,Gitter
3316,10,0,CONTRIBUTOR,NA,NO,webdriver,Gitter
3324,435,30,NONE,NA,NO,webdriver,Gitter
3329,0,1,MEMBER,NA,NO,webdriver,Gitter
3342,3,6,NONE,731337,NO,webdriver,Gitter
3347,168,25,CONTRIBUTOR,NA,NO,webdriver,Gitter
3357,889,6,CONTRIBUTOR,NA,NO,webdriver,Gitter
3365,954,6,CONTRIBUTOR,NA,NO,webdriver,Gitter
3366,0,1,NONE,NA,NO,webdriver,Gitter
3372,1,3,CONTRIBUTOR,NA,NO,webdriver,Gitter
3373,81,4,CONTRIBUTOR,NA,NO,webdriver,Gitter
3377,49,2,MEMBER,NA,NO,webdriver,Gitter
3381,1006,28,CONTRIBUTOR,NA,NO,webdriver,Gitter
3387,6179,14,MEMBER,NA,NO,webdriver,Gitter
3388,NA,13,MEMBER,NA,NO,webdriver,Gitter
3390,NA,8,MEMBER,NA,NO,webdriver,Gitter
3399,0,1,NONE,NA,NO,webdriver,Gitter
3405,8,2,NONE,NA,NO,webdriver,Gitter
3412,1,0,NONE,NA,NO,webdriver,Gitter
3428,75,14,MEMBER,NA,NO,webdriver,Gitter
3431,231,9,MEMBER,NA,NO,webdriver,Gitter
3460,556,27,NONE,NA,NO,webdriver,Gitter
3476,9,3,CONTRIBUTOR,NA,NO,webdriver,Gitter
3498,572,9,CONTRIBUTOR,NA,NO,webdriver,Gitter
3517,2453,18,NONE,NA,NO,webdriver,Gitter
3534,262,6,CONTRIBUTOR,NA,NO,webdriver,Gitter
3538,110,5,CONTRIBUTOR,NA,NO,webdriver,Gitter
3553,13,1,NONE,NA,NO,webdriver,Gitter
3561,129,4,CONTRIBUTOR,731337,NO,webdriver,Gitter
3584,0,1,MEMBER,NA,NO,webdriver,Gitter
3589,2143,11,MEMBER,NA,NO,webdriver,Gitter
3591,2,1,CONTRIBUTOR,NA,NO,webdriver,Gitter
3601,305,4,MEMBER,NA,NO,webdriver,Gitter
3604,2350,9,MEMBER,25589559,NO,webdriver,Gitter
3605,150,2,NONE,NA,NO,webdriver,Gitter
3613,52,4,NONE,NA,NO,webdriver,Gitter
3632,3053,13,MEMBER,731337,NO,webdriver,Gitter
3638,863,16,MEMBER,NA,NO,webdriver,Gitter
3639,22,30,NONE,NA,NO,webdriver,Gitter
3648,171,2,MEMBER,NA,NO,webdriver,Gitter
3654,2655,23,NONE,NA,NO,webdriver,Gitter
3667,3104,28,MEMBER,731337,NO,webdriver,Gitter
3670,7,1,NONE,NA,NO,webdriver,Gitter
3671,152,1,CONTRIBUTOR,NA,NO,webdriver,Gitter
3679,1,1,MEMBER,NA,NO,webdriver,Gitter
3689,1,2,NONE,NA,NO,webdriver,Gitter
3693,512,4,MEMBER,NA,NO,webdriver,Gitter
3701,51,21,MEMBER,NA,NO,webdriver,Gitter
3717,382,10,CONTRIBUTOR,NA,NO,webdriver,Gitter
3729,3,7,NONE,NA,NO,webdriver,Gitter
3733,4,3,CONTRIBUTOR,NA,NO,webdriver,Gitter
3734,NA,1,CONTRIBUTOR,NA,NO,webdriver,Gitter
3755,0,3,NONE,NA,NO,webdriver,Gitter
3775,649,12,CONTRIBUTOR,NA,NO,webdriver,Gitter
3797,534,4,MEMBER,NA,NO,webdriver,Gitter
3818,88,0,CONTRIBUTOR,NA,NO,webdriver,Gitter
3826,1003,12,CONTRIBUTOR,25589559,NO,webdriver,Gitter
3831,0,1,CONTRIBUTOR,NA,NO,webdriver,Gitter
3839,3350,14,NONE,NA,NO,webdriver,Gitter
3855,98,2,CONTRIBUTOR,NA,NO,webdriver,Gitter
3868,22,5,CONTRIBUTOR,NA,NO,webdriver,Gitter
3869,748,9,NONE,25589559,NO,webdriver,Gitter
3871,2,1,MEMBER,NA,NO,webdriver,Gitter
3877,2087,11,CONTRIBUTOR,25589559,NO,webdriver,Gitter
3880,314,3,NONE,NA,NO,webdriver,Gitter
3889,82,2,NONE,NA,NO,webdriver,Gitter
3913,31,17,CONTRIBUTOR,NA,NO,webdriver,Gitter
3925,411,7,CONTRIBUTOR,NA,NO,webdriver,Gitter
3935,1,1,MEMBER,NA,NO,webdriver,Gitter
3936,1,3,MEMBER,NA,NO,webdriver,Gitter
3944,2,8,CONTRIBUTOR,NA,NO,webdriver,Gitter
3950,286,21,MEMBER,NA,NO,webdriver,Gitter
3958,259,3,MEMBER,NA,NO,webdriver,Gitter
4005,2,1,CONTRIBUTOR,NA,NO,webdriver,Gitter
4007,17,1,CONTRIBUTOR,NA,NO,webdriver,Gitter
4008,2341,15,CONTRIBUTOR,NA,NO,webdriver,Gitter
4019,NA,2,MEMBER,NA,NO,webdriver,Gitter
4049,95,4,MEMBER,NA,NO,webdriver,Gitter
4051,19,4,NONE,NA,NO,webdriver,Gitter
4058,1131,10,NONE,NA,NO,webdriver,Gitter
4061,2,12,CONTRIBUTOR,NA,NO,webdriver,Gitter
4063,342,22,CONTRIBUTOR,NA,NO,webdriver,Gitter
4068,1,2,NONE,NA,NO,webdriver,Gitter
4073,5,3,NONE,NA,NO,webdriver,Gitter
4085,1834,10,NONE,NA,NO,webdriver,Gitter
4090,114,16,NONE,NA,NO,webdriver,Gitter
4093,0,1,NONE,NA,NO,webdriver,Gitter
4098,1138,2,MEMBER,NA,NO,webdriver,Gitter
4129,3157,6,NONE,NA,NO,webdriver,Gitter
4134,NA,30,CONTRIBUTOR,NA,NO,webdriver,Gitter
4137,NA,3,NONE,NA,NO,webdriver,Gitter
4143,75,4,CONTRIBUTOR,NA,NO,webdriver,Gitter
4175,9,2,MEMBER,25589559,NO,webdriver,Gitter
4195,0,22,NONE,NA,NO,webdriver,Gitter
4206,462,8,CONTRIBUTOR,NA,NO,webdriver,Gitter
4207,378,16,NONE,NA,NO,webdriver,Gitter
4273,0,10,CONTRIBUTOR,NA,NO,webdriver,Gitter
4278,82,6,NONE,NA,NO,webdriver,Gitter
4288,329,16,MEMBER,NA,NO,webdriver,Gitter
4289,1684,9,MEMBER,NA,NO,webdriver,Gitter
4299,50,1,MEMBER,NA,NO,webdriver,Gitter
4322,154,18,NONE,NA,NO,webdriver,Gitter
4364,28,2,CONTRIBUTOR,NA,NO,webdriver,Gitter
4365,74,13,MEMBER,NA,NO,webdriver,Gitter
4367,49,2,MEMBER,NA,NO,webdriver,Gitter
4368,116,8,NONE,NA,NO,webdriver,Gitter
4386,19,7,MEMBER,NA,NO,webdriver,Gitter
4396,875,8,NONE,NA,NO,webdriver,Gitter
4399,NA,0,CONTRIBUTOR,NA,NO,webdriver,Gitter
4412,1,1,MEMBER,NA,NO,webdriver,Gitter
4426,341,7,NONE,NA,NO,webdriver,Gitter
4433,550,15,NONE,NA,NO,webdriver,Gitter
4440,NA,1,CONTRIBUTOR,15839059,NO,webdriver,Gitter
4496,9,4,NONE,NA,NO,webdriver,Gitter
4502,NA,7,MEMBER,NA,NO,webdriver,Gitter
4518,73,15,NONE,NA,NO,webdriver,Gitter
4526,1,19,NONE,NA,NO,webdriver,Gitter
4531,977,30,MEMBER,NA,YES,webdriver,Gitter
4538,17,4,NONE,NA,NO,webdriver,Gitter
4539,10,11,NONE,NA,NO,webdriver,Gitter
4561,8,4,MEMBER,NA,NO,webdriver,Gitter
4562,94,2,NONE,731337,NO,webdriver,Gitter
4563,23,0,NONE,NA,NO,webdriver,Gitter
4581,1,1,MEMBER,NA,NO,webdriver,Gitter
4601,26,3,NONE,25589559,NO,webdriver,Gitter
4632,1,1,CONTRIBUTOR,NA,NO,webdriver,Gitter
4635,NA,1,NONE,NA,NO,webdriver,Gitter
4656,96,29,MEMBER,NA,NO,webdriver,Gitter
4669,47,16,CONTRIBUTOR,NA,NO,webdriver,Gitter
4674,159,1,CONTRIBUTOR,NA,NO,webdriver,Gitter
4676,4,2,CONTRIBUTOR,NA,NO,webdriver,Gitter
4682,0,4,CONTRIBUTOR,NA,NO,webdriver,Gitter
4693,2,5,NONE,NA,NO,webdriver,Gitter
194,24624,19,NONE,NA,NO,zipkin,Gitter
233,98,2,CONTRIBUTOR,NA,NO,zipkin,Gitter
324,NA,1,NONE,NA,NO,zipkin,Gitter
462,8,12,CONTRIBUTOR,NA,NO,zipkin,Gitter
463,431,21,NONE,NA,NO,zipkin,Gitter
464,3,8,CONTRIBUTOR,NA,NO,zipkin,Gitter
466,NA,4,CONTRIBUTOR,NA,NO,zipkin,Gitter
473,0,3,CONTRIBUTOR,NA,NO,zipkin,Gitter
475,17,8,MEMBER,NA,NO,zipkin,Gitter
476,36,9,CONTRIBUTOR,NA,NO,zipkin,Gitter
478,4,4,MEMBER,NA,NO,zipkin,Gitter
479,1,4,CONTRIBUTOR,NA,NO,zipkin,Gitter
480,10,2,CONTRIBUTOR,NA,NO,zipkin,Gitter
484,7,0,CONTRIBUTOR,NA,NO,zipkin,Gitter
486,5731,11,CONTRIBUTOR,NA,NO,zipkin,Gitter
487,22,2,CONTRIBUTOR,NA,NO,zipkin,Gitter
488,19,2,CONTRIBUTOR,NA,NO,zipkin,Gitter
492,44,3,CONTRIBUTOR,NA,NO,zipkin,Gitter
493,21,2,CONTRIBUTOR,64215,NO,zipkin,Gitter
494,12,2,CONTRIBUTOR,NA,NO,zipkin,Gitter
496,27,2,CONTRIBUTOR,NA,NO,zipkin,Gitter
497,22,5,CONTRIBUTOR,NA,NO,zipkin,Gitter
501,130,12,CONTRIBUTOR,NA,NO,zipkin,Gitter
503,116,18,MEMBER,NA,NO,zipkin,Gitter
504,0,2,CONTRIBUTOR,NA,NO,zipkin,Gitter
506,3,3,CONTRIBUTOR,NA,NO,zipkin,Gitter
507,0,4,CONTRIBUTOR,NA,NO,zipkin,Gitter
508,1,3,CONTRIBUTOR,NA,NO,zipkin,Gitter
510,1,5,CONTRIBUTOR,NA,NO,zipkin,Gitter
511,41,0,CONTRIBUTOR,NA,NO,zipkin,Gitter
512,1,5,CONTRIBUTOR,NA,NO,zipkin,Gitter
515,3328,5,NONE,NA,NO,zipkin,Gitter
520,20,9,CONTRIBUTOR,NA,NO,zipkin,Gitter
524,4,4,CONTRIBUTOR,NA,NO,zipkin,Gitter
538,2,3,MEMBER,NA,NO,zipkin,Gitter
541,71,7,CONTRIBUTOR,NA,NO,zipkin,Gitter
545,3,1,CONTRIBUTOR,NA,NO,zipkin,Gitter
551,24,5,CONTRIBUTOR,NA,NO,zipkin,Gitter
553,0,1,CONTRIBUTOR,NA,NO,zipkin,Gitter
557,0,1,CONTRIBUTOR,NA,NO,zipkin,Gitter
560,0,1,CONTRIBUTOR,NA,NO,zipkin,Gitter
561,4,5,MEMBER,NA,NO,zipkin,Gitter
566,80,1,CONTRIBUTOR,NA,NO,zipkin,Gitter
572,0,2,MEMBER,NA,NO,zipkin,Gitter
573,2,1,MEMBER,NA,NO,zipkin,Gitter
575,1,4,MEMBER,NA,NO,zipkin,Gitter
576,0,0,MEMBER,NA,NO,zipkin,Gitter
579,5229,7,MEMBER,NA,NO,zipkin,Gitter
582,14,2,CONTRIBUTOR,NA,NO,zipkin,Gitter
593,2,2,CONTRIBUTOR,NA,NO,zipkin,Gitter
599,991,6,CONTRIBUTOR,NA,NO,zipkin,Gitter
601,1,7,MEMBER,NA,NO,zipkin,Gitter
607,11,3,CONTRIBUTOR,NA,NO,zipkin,Gitter
610,7,2,MEMBER,NA,NO,zipkin,Gitter
639,37,5,CONTRIBUTOR,NA,NO,zipkin,Gitter
644,22,13,CONTRIBUTOR,NA,NO,zipkin,Gitter
646,10,3,CONTRIBUTOR,NA,NO,zipkin,Gitter
650,2,1,CONTRIBUTOR,NA,NO,zipkin,Gitter
652,0,1,CONTRIBUTOR,NA,NO,zipkin,Gitter
655,322,3,CONTRIBUTOR,NA,NO,zipkin,Gitter
656,4922,3,CONTRIBUTOR,NA,NO,zipkin,Gitter
659,860,8,NONE,NA,NO,zipkin,Gitter
668,22,3,CONTRIBUTOR,NA,NO,zipkin,Gitter
672,2,1,CONTRIBUTOR,NA,NO,zipkin,Gitter
682,4727,6,CONTRIBUTOR,NA,NO,zipkin,Gitter
685,9,3,CONTRIBUTOR,NA,NO,zipkin,Gitter
687,2440,3,CONTRIBUTOR,NA,NO,zipkin,Gitter
689,0,3,CONTRIBUTOR,NA,NO,zipkin,Gitter
690,1,1,CONTRIBUTOR,NA,NO,zipkin,Gitter
691,2,2,CONTRIBUTOR,NA,NO,zipkin,Gitter
693,0,2,CONTRIBUTOR,NA,NO,zipkin,Gitter
694,0,2,CONTRIBUTOR,NA,NO,zipkin,Gitter
696,19,3,CONTRIBUTOR,NA,NO,zipkin,Gitter
699,9,5,CONTRIBUTOR,NA,NO,zipkin,Gitter
702,15,4,CONTRIBUTOR,NA,NO,zipkin,Gitter
703,87,0,CONTRIBUTOR,NA,NO,zipkin,Gitter
704,86,6,CONTRIBUTOR,NA,NO,zipkin,Gitter
706,4422,15,NONE,NA,NO,zipkin,Gitter
707,1,1,CONTRIBUTOR,NA,NO,zipkin,Gitter
708,2172,2,CONTRIBUTOR,NA,NO,zipkin,Gitter
710,8,1,CONTRIBUTOR,NA,NO,zipkin,Gitter
715,0,2,CONTRIBUTOR,NA,NO,zipkin,Gitter
717,28,6,CONTRIBUTOR,NA,NO,zipkin,Gitter
718,NA,22,CONTRIBUTOR,NA,NO,zipkin,Gitter
720,14,2,CONTRIBUTOR,NA,NO,zipkin,Gitter
722,15,0,CONTRIBUTOR,NA,NO,zipkin,Gitter
723,4222,9,NONE,NA,NO,zipkin,Gitter
724,11,1,CONTRIBUTOR,NA,NO,zipkin,Gitter
725,0,1,CONTRIBUTOR,NA,NO,zipkin,Gitter
726,3,4,CONTRIBUTOR,NA,NO,zipkin,Gitter
727,31257,1,CONTRIBUTOR,NA,NO,zipkin,Gitter
728,81,8,CONTRIBUTOR,NA,NO,zipkin,Gitter
729,1,2,CONTRIBUTOR,NA,NO,zipkin,Gitter
730,2,0,CONTRIBUTOR,NA,NO,zipkin,Gitter
